Link,Title,Platform,Duration
/course/learn-like-a-pro-science-based-tools-to-become-be-40292,Learn Like a Pro: Science-Based Tools to Become Better at Anything,edx,1-5
/course/edx-sheep-in-the-land-of-fire-and-ice-13245,Sheep in the Land of Fire and Ice,edx,1-5
/course/edx-mechanical-ventilation-for-covid-19-19347,Mechanical Ventilation for COVID-19,edx,1-5
/course/edx-thinking-critically-interpreting-randomized-clinical-trials-5703,Thinking Critically: Interpreting Randomized Clinical Trials,edx,1-5
/course/edx-predictionx-omens-oracles-prophecies-8717,"PredictionX: Omens, Oracles & Prophecies",edx,1-5
/course/edx-predictionx-lost-without-longitude-11693,PredictionX: Lost Without Longitude,edx,1-5
/course/edx-introduction-to-american-civics-presented-by-zero-l-20365,Introduction to American Civics: Presented by Zero-L,edx,1-5
/course/edx-type-2-diabetes-management-19116,Type 2 Diabetes Management,edx,1-5
/course/edx-health-across-the-gender-spectrum-19163,Health Across the Gender Spectrum,edx,1-5
/course/edx-prescription-drug-misuse-and-addiction-compassionate-care-for-a-complex-problem-5144,Prescription Drug Misuse and Addiction: Compassionate Care for a Complex Problem,edx,1-5
/course/edx-an-evidence-based-approach-to-the-diagnosis-and-management-of-migraines-in-adults-in-the-primary-care-and-general-neurology-setting-19117,An Evidence-Based Approach to the Diagnosis and Management of Migraines in Adults in the Primary Care and General Neurology Setting,edx,1-5
/course/edx-hypertension-in-primary-care-improving-control-and-reducing-risk-19118,Hypertension in Primary Care – Improving Control and Reducing Risk,edx,1-5
/course/edx-thinking-critically-series-interpreting-screening-trials-19121,Thinking Critically Series: Interpreting Screening Trials,edx,1-5
/course/edx-congenital-hypothyroidism-what-every-primary-care-provider-needs-to-know-5698,Congenital Hypothyroidism: What Every Primary Care Provider Needs to Know,edx,1-5
/course/edx-identifying-early-signs-of-psychosis-in-adolescents-and-young-adults-19208,Identifying Early Signs of Psychosis in Adolescents and Young Adults,edx,1-5
/course/edx-safetyquest-level-one-qi-basics-19210,SafetyQuest: Level One - QI Basics,edx,1-5
/course/edx-to-prescribe-or-not-to-prescribe-antibiotics-and-outpatient-infections-19313,To Prescribe or Not To Prescribe? Antibiotics and Outpatient Infections,edx,1-5
/course/edx-managing-atrial-fibrillation-19315,Managing Atrial Fibrillation,edx,1-5
/course/edx-musculoskeletal-primer-for-the-non-orthopedist-19316,Musculoskeletal Primer for the Non-Orthopedist,edx,1-5
/course/edx-csi-me-case-studies-in-medical-errors-19130,CSI: ME Case Studies in Medical Errors,edx,1-5
/course/edx-optimizing-antimicrobial-therapy-with-timeouts-19314,Optimizing Antimicrobial Therapy with Timeouts,edx,1-5
/course/edx-identifying-and-responding-to-developmental-delay-in-young-children-19162,Identifying and Responding to Developmental Delay in Young Children,edx,1-5
/course/edx-know-hbv-and-hcv-19173,Know HBV And HCV,edx,1-5
/course/edx-how-to-taper-patients-off-of-chronic-opioid-therapy-19135,How To Taper Patients Off Of Chronic Opioid Therapy,edx,1-5
/course/edx-neuromuscular-monitoring-course-19160,Neuromuscular Monitoring Course,edx,1-5
/course/communicating-about-academic-probation-a-toolkit--48103,How You Say It Matters: A Toolkit for Improving Communications About Academic Standing,edx,1-5
/course/edx-safetyquest-level-two-moving-beyond-qi-basics-19213,SafetyQuest: Level Two - Moving Beyond QI Basics,edx,1-5
/course/edx-safetyquest-level-three-implementing-qi-19212,SafetyQuest: Level Three - Implementing QI,edx,1-5
/course/edx-dementia-and-diversity-in-primary-care-african-american-populations-19131,Dementia and Diversity in Primary Care: African American Populations,edx,1-5
/course/edx-dementia-and-diversity-in-primary-care-south-asian-american-populations-19134,Dementia and Diversity in Primary Care: South Asian American Populations,edx,1-5
/course/edx-capstone-exam-materials-for-electronic-optical-and-magnetic-devices-16966,"Capstone Exam – Materials for Electronic, Optical, and Magnetic Devices",edx,1-5
/course/edx-democratic-to-authoritarian-rule-8259,Democratic to Authoritarian Rule,edx,1-5
/course/edx-fake-news-facts-and-alternative-facts-8260,"Fake News, Facts, and Alternative Facts",edx,1-5
/course/edx-introduction-to-bootstrap-a-tutorial-3338,Introduction to Bootstrap - A Tutorial,edx,1-5
/course/edx-stand-up-for-science-practical-approaches-to-discussing-science-that-matters-8262,Stand up for Science: Practical Approaches to Discussing Science that Matters,edx,1-5
/course/edx-the-future-of-obamacare-repeal-repair-or-replace-8261,"The Future of Obamacare: Repeal, Repair, or Replace?",edx,1-5
/course/edx-communication-skills-for-dialoguing-across-difference-7831,Communication Skills for Dialoguing Across Difference,edx,1-5
/course/respiracion-mecanica-para-covid-19-22806,Ventilación mecánica para pacientes con COVID-19,edx,1-5
/course/edx-ap-psychology-course-0-introduction-9252,AP® Psychology - Course 0: Introduction,edx,1-5
/course/edx-re-imagine-work-strategies-during-covid-19-and-beyond-19667,Re-Imagine Work: Strategies During COVID-19 and Beyond,edx,1-5
/course/putting-the-art-is-steam-65377,Putting The Arts in STEM Education,edx,1-5
/course/ai-for-teachers-63072,AI for Teachers,edx,1-5
/course/outdoor-education-in-stem-104295,STEM Outside,edx,1-5
/course/edx-dementia-and-diversity-in-primary-care-a-primer-guidelines-ethnic-differences-and-assessment-10468,"Dementia and Diversity in Primary Care: A Primer - Guidelines, Ethnic Differences, and Assessment",edx,1-5
/course/edx-introduction-to-food-health-10467,Introduction To Food & Health,edx,1-5
/course/edx-unconscious-bias-in-medicine-10455,Unconscious Bias in Medicine,edx,1-5
/course/edx-digital-security-and-human-rights-12842,Digital Security and Human Rights,edx,1-5
/course/edx-healthcare-administration-comprehensive-exam-11552,Healthcare Administration Comprehensive Exam,edx,1-5
/course/edx-smart-cities-management-of-smart-urban-infrastructures-8677,"Smart Cities, Management of Smart Urban Infrastructures",edx,1-5
/course/building-your-career-in-music-developing-a-brand--54127,Building Your Career in Music: Developing a Brand and Funding,edx,1-5
/course/edx-hieu-ro-ve-viem-gan-b-va-c-19169,Hiểu Rõ Về Viêm Gan B Và C,edx,1-5
/course/edx-19166,认识乙肝,edx,1-5
/course/edx-medical-genomics-101-7826,Medical Genomics 101,edx,1-5
/course/edx-risk-management-in-banking-and-financial-markets-professional-certificate-exam-11716,Risk Management in Banking and Financial Markets Professional Certificate Exam,edx,1-5
/course/edx-dementia-and-diversity-in-primary-care-latino-populations-10466,Dementia and Diversity in Primary Care: Latino Populations,edx,1-5
/course/edx-introduction-to-simulation-education-in-healthcare-6627,Introduction to Simulation Education in Healthcare,edx,1-5
/course/jump-start-cloud-security-35791,Jump Start: Cloud Security,edx,1-5
/course/improve-your-python-code-using-amazon-codeguru-43875,Improve your Python code using Amazon CodeGuru,edx,1-5
/course/edx-unconscious-bias-from-awareness-to-action-9693,Unconscious Bias: From Awareness to Action,edx,1-5
/course/public-debt-investment-and-growth-the-dig-and-dig-40679,"Public Debt, Investment, and Growth: The DIG and DIGNAR Models",edx,1-5
/course/edx-introduction-to-oil-country-tubular-goods-octg-3724,Introduction to Oil Country Tubular Goods (OCTG),edx,1-5
/course/edx-introductory-statistics-basic-ideas-and-instruments-for-statistical-inference-10115,Introductory Statistics : Basic Ideas and Instruments for Statistical Inference,edx,1-5
/course/edx-vacuum-systems-and-technology-7885,Vacuum Systems and Technology,edx,1-5
/course/edx-managing-study-stress-and-mental-health-at-university-18976,"Managing Study, Stress and Mental Health at University",edx,1-5
/course/edx-certified-lifestyle-medicine-executive-comprehensive-exam-11832,Certified Lifestyle Medicine Executive Comprehensive Exam,edx,1-5
/course/edx-fundamentals-of-market-structure-6311,Fundamentals of Market Structure,edx,1-5
/course/edx-edx101-overview-of-creating-an-edx-course-2913,edX101: Overview of Creating an edX Course,edx,1-5
/course/edx-dementia-and-diversity-in-primary-care-south-asian-american-populations-10457,Dementia and Diversity in Primary Care: South Asian American Populations,edx,1-5
/course/edx-capital-markets-and-key-participants-9688,Capital Markets and Key Participants,edx,1-5
/course/edx-autophagy-research-behind-the-2016-nobel-prize-in-physiology-or-medicine-9450,Autophagy: Research Behind the 2016 Nobel Prize in Physiology or Medicine,edx,1-5
/course/edx-transforming-our-world-achieving-the-sustainable-development-goals-9742,Transforming Our World: Achieving the Sustainable Development Goals,edx,1-5
/course/edx-cities-and-the-challenge-of-sustainable-development-9744,Cities and the Challenge of Sustainable Development,edx,1-5
/course/edx-conquering-humor-fundamentals-21320,Conquering Humor Fundamentals,edx,1-5
/course/edx-high-conflict-in-law-an-introduction-16882,High Conflict in Law: An Introduction,edx,1-5
/course/python-project-for-data-science-85783,Python for Data Science Project,edx,1-5
/course/linux-commands-shell-scripting-57073,Linux Commands & Shell Scripting,edx,1-5
/course/python-for-ai-development-project-85785,Python for AI & Development Project,edx,1-5
/course/edx-make-your-school-human-rights-friendly-12260,Make Your School Human Rights Friendly,edx,1-5
/course/macroeconomics-of-climate-change-science-economic-71205,"Macroeconomics of Climate Change: Science, Economics, and Policies",edx,1-5
/course/getting-started-with-data-analytics-on-aws-39427,Getting Started with Data Analytics on AWS,edx,1-5
/course/python-for-data-engineering-project-85784,Python for Data Engineering Project,edx,1-5
/course/edx-mortgage-backed-securities-a-brief-introduction-9222,Mortgage Backed Securities: A Brief Introduction,edx,1-5
/course/edx-earthoptimism-11349,#EarthOptimism,edx,1-5
/course/understanding-gender-equity-21879,Understanding Gender Equity,edx,1-5
/course/introduction-to-anti-racism-in-the-workplace-21878,Facing Racism and Emotional Tax in the Workplace,edx,1-5
/course/edx-laudato-si-on-care-for-our-common-home-8502,Laudato Si: On Care for Our Common Home,edx,1-5
/course/edx-certain-cer-pcor-methods-introduction-12262,CERTaIN: CER/PCOR Methods: Introduction,edx,1-5
/course/sql-concepts-for-data-engineers-85790,SQL Concepts for Data Engineers,edx,1-5
/course/forwards-and-futures-22353,Forwards and Futures,edx,1-5
/course/intro-python-96668,Try It: Intro to Python,edx,1-5
/course/inclusive-growth-climate-change-57281,Inclusive Growth: Climate Change,edx,1-5
/course/edx-a-look-at-environmental-and-social-risk-management-in-projects-financed-by-the-idb-21479,A Look at Environmental and Social Risk Management in Projects Financed by the IDB,edx,1-5
/course/financial-analysis-of-insurance-companies-industr-39312,Financial Analysis of Insurance Companies – Industry Overview and Analysis of Financial and Regulatory Reporting,edx,1-5
/course/the-right-to-protest-23258,The Right to Protest,edx,1-5
/course/edx-e-learning-course-on-railway-financing-20816,e-Learning course on Railway Financing,edx,1-5
/course/design-thinking-96643,Try It: Intro to Design Thinking,edx,1-5
/course/virtual-training-to-advance-revenue-administratio-58656,Virtual Training to Advance Revenue Administration - Strategic Management,edx,1-5
/course/edx-priming-your-remote-team-for-humor-21321,Priming Your Remote Team for Humor,edx,1-5
/course/macroeconomics-of-climate-change-mitigation-strat-96680,Macroeconomics of Climate Change: Mitigation Strategies,edx,1-5
/course/gender-partnership-22710,Advancing Equity and Inclusion Through Gender Partnership,edx,1-5
/course/edx-making-remote-humor-stick-21322,Making Remote Humor Stick,edx,1-5
/course/think-road-safety-road-safety-training-for-extern-37078,Think Road Safety – Road Safety Training for External Partners,edx,1-5
/course/inclusive-growth-governance-57280,Inclusive Growth: Governance,edx,1-5
/course/thats-so-metacognitive-22803,That's So Meta(cognitive)!,edx,1-5
/course/coronavirus-powersearching-22448,Coronavirus Powersearching,edx,1-5
/course/macroeconomics-of-climate-change-transitioning-to-96681,Macroeconomics of Climate Change: Transitioning to Net-zero,edx,1-5
/course/science-a-work-in-progress-22804,Science: A Work in Progress,edx,1-5
/course/virtual-training-to-advance-revenue-administratio-58666,VITARA - Reform Management Fundamentals: Setting up a Reform Program,edx,1-5
/course/vitara-human-resource-management-104291,VITARA - Human Resource Management,edx,1-5
/course/improve-your-java-code-using-amazon-codeguru-43847,Improve your Java code using Amazon CodeGuru,edx,1-5
/course/macroeconomics-of-climate-change-economics-of-ada-104292,Macroeconomics of Climate Change: Economics of Adaptation,edx,1-5
/course/vitara-reform-management-specific-topics-managing-58667,VITARA - Reform Management Specific Topics: Managing A  Reform Program,edx,1-5
/course/managing-museums-in-the-21st-century-a-my-armenia-59781,"Managing Museums in the 21st Century, a My Armenia Program series",edx,1-5
/course/vitara-institutional-governance-96716,VITARA - Institutional Governance,edx,1-5
/course/macroeconomics-of-climate-change-climate-risks-fo-105175,Macroeconomics of Climate Change: Climate Risks for the Financial Sector,edx,1-5
/course/conceptual-change-how-new-ideas-take-root-22674,Conceptual Change: How New Ideas Take Root,edx,1-5
/course/introduction-to-stock-trading-107519,Intro to Stock Trading,edx,1-5
/course/fired-up-about-energy-22805,Fired Up About Energy,edx,1-5
/course/road-safety-in-the-caribbean-region-safe-infrastr-34378,Road safety in the Caribbean region: safe infrastructure,edx,1-5
/course/vitara-organization-96717,Virtual Training to Advance Revenue Administration (VITARA) - Organization,edx,1-5
/course/the-idbs-new-environmental-and-social-policy-fram-58034,The IDB's New Environmental and Social Policy in a Nutshell,edx,1-5
/course/check-point-jump-start-harmony-endpoint-security-52951,Check Point Jump Start: Harmony Endpoint Security,edx,1-5
/course/macroeconomics-of-climate-change-green-public-fin-105240,Macroeconomics of Climate Change: Green Public Finance,edx,1-5
/course/jump-start-product-deployment-35792,Jump Start: Product Deployment,edx,1-5
/course/check-point-jump-start-cloudguard-posture-managem-43794,Check Point Jump Start: CloudGuard Posture Management,edx,1-5
/course/mathematics-and-statistics-fundamentals-proctored-104340,Mathematics and Statistics Fundamentals Proctored Exam,edx,1-5
/course/check-point-jump-start-cloudguard-workload-protec-56490,Check Point Jump Start: CloudGuard Workload Protection and Application Security,edx,1-5
/course/check-point-jump-start-quantum-management-114635,Check Point Jump Start: Quantum Management,edx,1-5
/course/uqx-sustainable-energy-18337,Sustainable Energy,edx,1-5
/course/edx-project-finance-and-public-private-partnerships-fundamentals-8466,Project Finance and Public Private Partnerships Fundamentals,edx,1-5
/course/edx-m-a-professional-certificate-examination-3970,M&A Professional Certificate Examination,edx,1-5
/course/edx-risks-in-project-finance-case-studies-and-analysis-8467,Risks in Project Finance: Case Studies and Analysis,edx,1-5
/course/edx-the-project-finance-process-8471,The Project Finance Process,edx,1-5
/course/edx-deal-structures-in-project-finance-8469,Deal Structures in Project Finance,edx,1-5
/course/edx-deals-in-project-finance-case-studies-and-analysis-8465,Deals in Project Finance: Case Studies and Analysis,edx,1-5
/course/edx-documentation-in-project-finance-8468,Documentation in Project Finance,edx,1-5
/course/edx-introduction-to-foreign-exchange-fx-9690,Introduction to Foreign Exchange (FX),edx,1-5
/course/edx-risk-management-professional-certificate-examination-6001,Risk Management Professional Certificate Examination,edx,1-5
/course/edx-introduction-to-money-markets-9689,Introduction to Money Markets,edx,1-5
/course/edx-project-finance-and-the-public-private-partnership-examination-8470,Project Finance and the Public Private Partnership Examination,edx,1-5
/course/edx-credit-derivatives-and-equity-and-bond-ipo-14518,Credit Derivatives and Equity and Bond IPO,edx,1-5
/course/edx-corporate-funding-alternatives-and-financing-strategies-18154,Corporate Funding Alternatives and Financing Strategies,edx,1-5
/course/edx-credit-and-credit-risk-analysis-professional-certificate-examination-12754,Credit and Credit Risk Analysis Professional Certificate Examination,edx,1-5
/course/edx-introduction-to-time-value-of-money-9691,Introduction to Time Value of Money,edx,1-5
/course/edx-capital-markets-professional-certificate-examination-14519,Capital Markets Professional Certificate Examination,edx,1-5
/course/option-contracts-participants-strategies-and-pric-22355,"Option Contracts, Participants, Strategies, and Pricing",edx,1-5
/course/swaps-fundamentals-22356,Swaps Fundamentals,edx,1-5
/course/financial-analysis-of-insurance-companies-profess-39311,Financial Analysis of Insurance Companies Professional Certificate Examination,edx,1-5
/course/greeks-american-options-and-volatility-22354,"Greeks, American Options and Volatility",edx,1-5
/course/fx-markets-derivatives-cross-currency-swaps-and-c-22358,"FX Markets Derivatives, Cross Currency Swaps, and Credit Derivatives",edx,1-5
/course/portfolio-management-professional-certificate-exa-47293,Portfolio Management Professional Certificate Examination,edx,1-5
/course/derivatives-professional-certificate-examination-22357,Derivatives Professional Certificate Examination,edx,1-5
/course/certified-forecaster-and-demand-planner-cfdp-cert-96631,Certified Forecaster and Demand Planner - CFDP - Certification Exam,edx,1-5
/course/stock-trading-professional-certification-examinat-110418,Stock Trading Professional Certification Examination,edx,1-5
/course/edx-the-book-monasteries-schools-and-notaries-part-1-reading-the-late-medieval-marseille-archive-3878,"The Book: Monasteries, Schools, and Notaries, Part 1: Reading the Late Medieval Marseille Archive",edx,1-5
/course/edx-the-book-the-history-of-the-book-in-the-17th-and-18th-century-europe-3880,The Book: The History of the Book in the 17th and 18th Century Europe,edx,1-5
/course/edx-the-book-books-in-the-medieval-liturgy-3839,The Book: Books in the Medieval Liturgy,edx,1-5
/course/edx-the-book-print-and-manuscript-in-western-europe-asia-and-the-middle-east-1450-1650-3872,"The Book: Print and Manuscript in Western Europe, Asia and the Middle East (1450-1650)",edx,1-5
/course/edx-the-book-book-sleuthing-what-19th-century-books-can-tell-us-about-the-rise-of-the-reading-public-3879,The Book: Book Sleuthing: What 19th-Century Books Can Tell Us About the Rise of the Reading Public?,edx,1-5
/course/edx-covid-19-abordaje-inicial-del-paciente-con-infeccion-por-covid-19-19339,COVID - 19: Abordaje inicial del paciente con infección por Covid-19,edx,1-5
/course/edx-covid-19-comunicarnos-sin-dano-durante-la-pandemia-19304,COVID-19: Comunicarnos sin daño durante la pandemia,edx,1-5
/course/edx-mercados-de-capital-y-participantes-claves-16916,Mercados de capital y participantes claves,edx,1-5
/course/edx-una-mirada-a-la-gestion-de-riesgos-ambientales-y-sociales-en-proyectos-bid-19742,Una mirada a la gestión de riesgos ambientales y sociales en proyectos BID,edx,1-5
/course/redes-de-computadores-56556,Redes de computadores,edx,1-5
/course/participacion-ciudadana-56974,"Participación Ciudadana Inteligente: qué, cómo, cuándo y dónde",edx,1-5
/course/en-sintesis-nuevo-marco-de-politica-ambiental-y-s-56557,En Síntesis: Nuevo Marco de Política Ambiental y Social del BID,edx,1-5
/course/formation-virtuelle-pour-une-meilleure-gestion-de-65625,VITARA – Management stratégique,edx,1-5
/course/edx-proyectos-bid-elementos-clave-21612,Proyectos BID: Elementos Clave,edx,1-5
/course/capacitacion-virtual-para-el-avance-de-la-adminis-65376,VITARA- Gestión estratégica,edx,1-5
/course/edx-engaging-with-innovation-ecosystems-the-corporate-perspective-2684,Engaging with Innovation Ecosystems: The Corporate Perspective,edx,1-5
/course/edx-project-management-micromasters-capstone-exam-8251,Project Management MicroMasters Capstone Exam,edx,1-5
/course/edx-high-conflict-in-law-personality-disorders-and-disputes-16883,High Conflict in Law: Personality Disorders and Disputes,edx,1-5
/course/edx-casing-the-joint-introducing-histories-of-australian-crime-21398,Casing the Joint: Introducing Histories of Australian Crime,edx,1-5
/course/edx-office-365-managing-identities-and-services-4008,Office 365: Managing Identities and Services,edx,1-5
/course/edx-marketing5502x-innovation-and-problem-solving-through-creativity-3347,Marketing5502x: Innovation and Problem Solving through Creativity,edx,1-5
/course/edx-basics-of-energy-sustainability-2682,Basics of Energy Sustainability,edx,1-5
